rewards;mean_reward;std_reward;pole_angle_diff;pole_position_diff;sr
0.01015683,0.01305878,0.0174117,0.00870585,0.00652939,0.01233329,0.01305878,0.01305878,0.01668621,0.01305878,0.0116078,0.01668621,0.0290195,0.01668621,0.0174117,0.03627438,0.01305878,0.00870585,0.01596073,0.0116078,0.01233329,0.01305878,0.01450975,0.01450975,0.01015683,0.01088231,0.00943134,0.01378426,0.00870585,0.01015683,0.01886268,0.0174117,0.0290195,0.01015683,0.05586254,0.01668621,0.01378426,0.02103914,0.01596073,0.02031365,0.0174117,0.01233329,0.01523524,0.00725488,0.00870585,0.01088231,0.01233329,0.01233329,0.01523524,0.02611755,0.02611755,0.00798036,0.0116078,0.05513705,0.03264694,0.0116078,0.02249011,0.03772535,0.01523524,0.01378426,0.00652939,0.01088231,0.01523524,0.02394109,0.02466658,0.01668621,0.00943134,0.00943134,0.01523524,0.03192145,0.00652939,0.02829401,0.0232156,0.01015683,0.01523524,0.01305878,0.00870585,0.01233329,0.02466658,0.01523524,0.00870585,0.00943134,0.02539206,0.00725488,0.03990181,0.00870585,0.02466658,0.0116078,0.0058039,0.03409791,0.01305878,0.01088231,0.03119596,0.02611755,0.02539206,0.01305878,0.05150961,0.00943134,0.01450975,0.02684304,0.07327424,0.0174117,0.01233329,0.03409791,0.03192145,0.05441156,0.01596073,0.02249011,0.01233329,0.06674485,0.01450975,0.01088231,0.0348234,0.01015683,0.01450975,0.00652939,0.09213691,0.01233329,0.01523524,0.04352925,0.03627438,0.0174117,0.01015683,0.01523524,0.00652939,0.06892131,0.03772535,0.01668621,0.02829401,0.01886268,0.04207828,0.00870585,0.03409791,0.05368608,0.01523524,0.02974499,0.05876449,0.03192145,0.01378426,0.01523524,0.06311741,0.01523524,0.0464312,0.0464312,0.03917633,0.06021546,0.01523524,0.03845084,0.03192145,0.03119596,0.0116078,0.05368608,0.06094095,0.0174117,0.0870585,0.01378426,0.05513705,0.04135279,0.06601936,0.04135279,0.04570571,0.02249011,0.01886268,0.00943134,0.06529388,0.01450975,0.04135279,0.0406273,0.04207828,0.04715669,0.01450975,0.03627438,0.03264694,0.03990181,0.02829401,0.02394109,0.01813719,0.06166644,0.06456839,0.01088231,0.01886268,0.06819583,0.05150961,0.01886268,0.07182326,0.0174117,0.05005864,0.03554889,0.06094095,0.06094095,0.08850948,0.02684304,0.02103914,0.05005864,0.058039,0.05368608,0.03047048,0.08560753,0.05731351,0.06094095,0.11535251,0.08996045,0.03917633,0.04570571,0.03409791,0.09794081,0.03192145,0.02031365,0.01886268,0.06094095,0.10809764,0.08052911,0.12696032,0.13494068,0.08198009,0.09721533,0.04498023,0.10519569,0.04933315,0.0696468,0.11245056,0.0754507,0.08488204,0.08996045,0.17194054,0.09141143,0.19515614,0.14219555,0.15307787,0.17701895,0.1857248,0.174117,0.1973326,0.17339152,0.22562662,0.11535251,0.36274376,0.1334897,0.11752898,0.25246965,0.20023455;0.04261110276167423;0.048308089537830355;0.06560044440912659;0.25621225960213373;0.73
0.00816916,0.00879756,0.01382473,0.01445313,0.02827787,0.02576428,0.03204825,0.02639267,0.01948031,0.00691237,0.0213655,0.00754076,0.01508153,0.01570993,0.00691237,0.0207371,0.01885191,0.00691237,0.0201087,0.01570993,0.00879756,0.01633832,0.01948031,0.01131115,0.01193954,0.00816916,0.01633832,0.01885191,0.02513588,0.00628397,0.04084581,0.01068275,0.03267664,0.02827787,0.01068275,0.04775817,0.01005435,0.01445313,0.01193954,0.0207371,0.00628397,0.0207371,0.02953466,0.00942596,0.03330504,0.01570993,0.01382473,0.01068275,0.00816916,0.00942596,0.0207371,0.01193954,0.01005435,0.0219939,0.0201087,0.01256794,0.00816916,0.00816916,0.00628397,0.00942596,0.00879756,0.01570993,0.01382473,0.00879756,0.01570993,0.01319634,0.01005435,0.01256794,0.01005435,0.01570993,0.01068275,0.0201087,0.01256794,0.00754076,0.04021741,0.00942596,0.01068275,0.01319634,0.00691237,0.01005435,0.00565557,0.01570993,0.00879756,0.01948031,0.05718413,0.02450748,0.02450748,0.01445313,0.01256794,0.02639267,0.01508153,0.02387909,0.0213655,0.01319634,0.0421026,0.01131115,0.01256794,0.01319634,0.0207371,0.0219939,0.01885191,0.01508153,0.00565557,0.01193954,0.01570993,0.00816916,0.00942596,0.05529894,0.02953466,0.01696672,0.01696672,0.02387909,0.02827787,0.01508153,0.00628397,0.01445313,0.00816916,0.04084581,0.01131115,0.03581863,0.00816916,0.03079145,0.01885191,0.01005435,0.01696672,0.00565557,0.01005435,0.03896061,0.01131115,0.00565557,0.0207371,0.00754076,0.01005435,0.01068275,0.01508153,0.00942596,0.0201087,0.03267664,0.00816916,0.01570993,0.03267664,0.0201087,0.01696672,0.02513588,0.09488795,0.01508153,0.03267664,0.03707542,0.02827787,0.02890626,0.0842052,0.03079145,0.06158291,0.0414742,0.05655573,0.04712978,0.03581863,0.0219939,0.042731,0.03393344,0.0219939,0.03707542,0.04084581,0.01633832,0.0213655,0.02576428,0.02827787,0.01445313,0.09991512,0.03581863,0.05906932,0.02639267,0.01508153,0.04021741,0.00691237,0.03644703,0.0421026,0.02387909,0.06975207,0.04901497,0.06535329,0.03770382,0.10745589,0.01068275,0.0835768,0.02890626,0.04021741,0.0414742,0.01696672,0.08860398,0.09363115,0.09237436,0.10808428,0.0213655,0.01382473,0.03079145,0.09174596,0.0414742,0.07415085,0.0848336,0.03393344,0.07854963,0.10117192,0.11499665,0.07038046,0.11562505,0.07289405,0.08546199,0.09677314,0.10117192,0.05781252,0.06661008,0.08546199,0.07917802,0.04964336,0.06849527,0.16401162,0.27398109,0.13070658,0.15709925,0.1263078,0.14013253,0.3141985,0.3141985,0.3141985,0.3141985,0.3141985;0.03906857664118831;0.05365568621165822;0.06338753151349319;0.29279031217976187;0.34
0.00832547,0.02844537,0.00832547,0.02081368,0.04717768,0.00763168,0.01595716,0.02567021,0.00901926,0.01110063,0.00901926,0.01248821,0.01595716,0.00832547,0.02150747,0.01665095,0.01179442,0.00693789,0.01456958,0.01110063,0.00763168,0.02358884,0.00971305,0.026364,0.01110063,0.01456958,0.00693789,0.00832547,0.01595716,0.01734474,0.00901926,0.01387579,0.00901926,0.02844537,0.00763168,0.013182,0.01665095,0.01456958,0.02011989,0.00763168,0.03399568,0.01734474,0.00901926,0.00832547,0.01387579,0.01040684,0.03677084,0.02081368,0.00901926,0.01040684,0.02567021,0.00832547,0.00971305,0.00901926,0.00763168,0.01942611,0.02220126,0.01942611,0.01456958,0.01387579,0.00901926,0.01942611,0.013182,0.01248821,0.01734474,0.02289505,0.013182,0.01803853,0.01179442,0.03260811,0.013182,0.00832547,0.01110063,0.00901926,0.00763168,0.01248821,0.00763168,0.02913916,0.01040684,0.01248821,0.01873232,0.03607705,0.01110063,0.02011989,0.01248821,0.01595716,0.00901926,0.01942611,0.00763168,0.02705779,0.01110063,0.00763168,0.00901926,0.01179442,0.01734474,0.05203421,0.026364,0.02220126,0.01387579,0.06105347,0.02705779,0.01734474,0.00971305,0.02428263,0.01526337,0.01248821,0.03191432,0.02983295,0.02289505,0.00763168,0.01040684,0.01179442,0.01734474,0.01734474,0.03260811,0.01179442,0.01803853,0.013182,0.00901926,0.01942611,0.03260811,0.02081368,0.00832547,0.01803853,0.01526337,0.01110063,0.01248821,0.01665095,0.00971305,0.03399568,0.04509632,0.02011989,0.02913916,0.02220126,0.01248821,0.02913916,0.04162737,0.01110063,0.01665095,0.01387579,0.00901926,0.04093358,0.02081368,0.01873232,0.01665095,0.01595716,0.00971305,0.03052674,0.00832547,0.03607705,0.01456958,0.01665095,0.05342179,0.02913916,0.01040684,0.02150747,0.01803853,0.03330189,0.01387579,0.026364,0.06244105,0.02220126,0.02497642,0.06105347,0.01456958,0.08533611,0.01456958,0.03052674,0.01665095,0.03677084,0.02913916,0.05619695,0.04301495,0.03052674,0.03191432,0.01526337,0.04787147,0.01387579,0.01803853,0.05966589,0.05203421,0.04787147,0.02567021,0.01873232,0.026364,0.02497642,0.02358884,0.01456958,0.02150747,0.013182,0.04370874,0.05619695,0.039546,0.03191432,0.02220126,0.01387579,0.01873232,0.04787147,0.03607705,0.03677084,0.01387579,0.03052674,0.01734474,0.02150747,0.07284789,0.07076653,0.08186716,0.06660379,0.05689074,0.04995284,0.12557589,0.08464232,0.03815842,0.07354168,0.07284789,0.04579011,0.01040684,0.02705779,0.08672368,0.02705779,0.08117337,0.10268084,0.039546,0.07215411,0.10476221,0.11031253,0.15263368,0.15193989,0.17899768,0.10129326,0.12002558,0.04579011,0.13528895,0.10406842,0.07354168,0.08394853,0.05411558,0.15055232,0.12210695,0.19079211,0.26919032,0.14222684,0.13806411,0.25808968,0.09921189,0.10406842,0.34689474,0.24976421,0.08325474,0.18038526,0.14292063,0.20744305,0.21646232;0.038953673856662686;0.04934754769012568;0.06252937045431103;0.25012423702233094;0.39
0.0267863,0.0168193,0.00747525,0.01370462,0.01308168,0.01245874,0.01058993,0.00996699,0.00685231,0.01308168,0.01495049,0.0436056,0.00996699,0.00685231,0.00622937,0.00747525,0.0049835,0.01121287,0.01183581,0.00685231,0.00934406,0.00560643,0.01495049,0.01432755,0.00622937,0.01495049,0.00872112,0.02117986,0.01183581,0.0168193,0.00747525,0.00622937,0.00934406,0.00872112,0.00560643,0.01245874,0.00872112,0.00685231,0.02367161,0.00809818,0.01619637,0.01370462,0.04796616,0.01370462,0.01744224,0.01993399,0.01868811,0.01370462,0.01557343,0.01931105,0.00934406,0.00747525,0.00685231,0.01058993,0.00747525,0.00809818,0.04422854,0.02803217,0.00809818,0.01370462,0.00809818,0.00934406,0.00622937,0.01806518,0.01121287,0.01619637,0.01183581,0.01619637,0.00996699,0.00622937,0.02117986,0.02491749,0.02055693,0.0218028,0.01744224,0.01245874,0.00996699,0.04796616,0.03052392,0.02117986,0.00809818,0.03675329,0.00809818,0.00809818,0.01495049,0.00685231,0.01121287,0.01557343,0.00685231,0.00747525,0.00809818,0.00747525,0.03550742,0.02242574,0.01121287,0.02367161,0.00872112,0.00685231,0.02491749,0.01245874,0.01121287,0.01806518,0.02927805,0.01806518,0.03301567,0.01121287,0.01868811,0.01308168,0.0267863,0.01370462,0.01806518,0.00934406,0.01806518,0.02304867,0.00872112,0.03239273,0.00996699,0.01432755,0.01744224,0.02616336,0.02429455,0.01432755,0.03488448,0.01183581,0.01993399,0.02865511,0.0218028,0.03550742,0.01432755,0.01245874,0.0218028,0.01931105,0.01308168,0.00934406,0.06665427,0.01806518,0.02304867,0.01931105,0.01557343,0.03488448,0.01619637,0.01308168,0.03550742,0.0267863,0.02304867,0.00809818,0.04049091,0.01245874,0.01308168,0.00934406,0.01058993,0.00560643,0.00685231,0.01557343,0.01557343,0.03176979,0.0218028,0.05045791,0.0822277,0.03176979,0.00872112,0.03550742,0.03488448,0.06104784,0.0485891,0.01058993,0.04422854,0.03737623,0.0267863,0.02429455,0.04422854,0.01557343,0.06291665,0.02429455,0.02367161,0.07350658,0.03799917,0.02304867,0.02367161,0.07288365,0.04672029,0.01868811,0.0386221,0.01308168,0.01744224,0.03239273,0.02990098,0.00622937,0.0485891,0.01993399,0.02242574,0.02117986,0.03426154,0.08035889,0.07849008,0.04672029,0.05731022,0.04298266,0.07786714,0.08035889,0.06727721,0.05793315,0.03550742,0.099047,0.04422854,0.08098183,0.04734322,0.12894799,0.1644554,0.03426154,0.03675329,0.08160477,0.14327554,0.1208498,0.07849008,0.22488031,0.08534239,0.08347358,0.10340756,0.09966994,0.12396449,0.10527638,0.22737206,0.109014,0.17566827,0.23235555,0.22051975,0.26724003,0.31146857,0.17691415,0.11773512,0.31146857,0.11524337,0.31146857;0.03809233977461323;0.05312699807065794;0.06575813451015998;0.2678204636538831;0.8
0.00836106,0.01741887,0.01323834,0.01114808,0.01045132,0.03274748,0.0076643,0.00975457,0.0355345,0.0215994,0.00836106,0.02647669,0.00696755,0.00905781,0.02229616,0.0076643,0.01881238,0.01602536,0.01045132,0.00627079,0.00975457,0.03344424,0.01463185,0.00836106,0.00905781,0.01254159,0.02299291,0.01950914,0.01254159,0.00905781,0.01254159,0.00905781,0.01463185,0.02717344,0.01045132,0.02577993,0.0076643,0.0215994,0.01323834,0.01045132,0.0139351,0.01602536,0.00836106,0.02577993,0.02090265,0.02368967,0.01881238,0.01532861,0.01463185,0.00627079,0.01811563,0.00905781,0.0076643,0.0076643,0.01045132,0.01114808,0.01184483,0.01114808,0.00975457,0.01463185,0.01532861,0.00836106,0.01741887,0.01672212,0.00975457,0.00975457,0.0215994,0.03483775,0.00975457,0.01463185,0.04110854,0.01114808,0.02299291,0.02438642,0.00975457,0.01532861,0.00836106,0.00905781,0.01602536,0.01045132,0.01114808,0.01184483,0.01114808,0.01463185,0.01254159,0.01045132,0.00836106,0.0076643,0.01811563,0.01950914,0.00627079,0.01254159,0.02020589,0.0139351,0.00905781,0.00905781,0.01463185,0.0076643,0.04389556,0.01741887,0.02856695,0.01672212,0.0139351,0.03623126,0.01811563,0.04041179,0.02717344,0.01811563,0.01184483,0.01045132,0.02090265,0.01184483,0.02926371,0.06479821,0.01811563,0.00905781,0.02508318,0.01811563,0.02508318,0.01950914,0.01950914,0.01741887,0.02090265,0.01881238,0.0215994,0.01114808,0.02299291,0.01323834,0.01811563,0.03623126,0.01811563,0.01672212,0.02368967,0.02368967,0.01602536,0.00627079,0.01672212,0.01463185,0.02090265,0.01463185,0.05434689,0.02856695,0.01323834,0.03414099,0.0278702,0.01323834,0.01741887,0.0278702,0.03274748,0.05922417,0.07106901,0.02090265,0.01463185,0.01184483,0.01741887,0.00975457,0.03623126,0.02299291,0.03623126,0.02090265,0.04528907,0.02577993,0.05643715,0.07385603,0.02229616,0.01463185,0.02647669,0.03205073,0.09824245,0.05992093,0.03692801,0.04110854,0.02020589,0.04389556,0.03832152,0.00905781,0.04807609,0.03065722,0.06061768,0.03832152,0.0557404,0.02090265,0.04459232,0.03205073,0.00975457,0.01045132,0.03692801,0.01323834,0.01950914,0.03135397,0.03205073,0.0076643,0.04598583,0.04319881,0.0355345,0.05155987,0.07385603,0.01741887,0.01811563,0.03135397,0.02438642,0.07873331,0.02299291,0.04528907,0.05086311,0.06758523,0.02856695,0.08082358,0.08430735,0.05643715,0.07246252,0.04041179,0.04319881,0.05504364,0.05434689,0.01602536,0.08988139,0.08639762,0.07037225,0.04877285,0.06758523,0.02368967,0.04877285,0.05992093,0.01881238,0.1191451,0.18603358,0.09893921,0.13029318,0.07315927,0.12193212,0.11287431,0.10869378,0.06828199,0.08430735,0.1470153,0.18533683,0.13377696,0.12611265,0.14980232,0.28009551,0.0696755,0.12820292,0.14562179,0.09266841,0.16513093,0.1330802,0.23829021,0.11496457,0.32677809,0.3483775,0.18812385,0.15816338;0.03919453420822905;0.049156461001179055;0.06588617546547926;0.2492092943016417;0.43
0.01011948,0.01328181,0.01328181,0.00695714,0.01138441,0.01581168,0.01391428,0.01707662,0.01075194,0.01454675,0.00758961,0.00948701,0.01075194,0.00695714,0.02087142,0.01011948,0.00885454,0.00885454,0.02403376,0.01011948,0.00948701,0.02593116,0.00505974,0.01011948,0.00758961,0.02719609,0.02087142,0.04174284,0.00885454,0.00695714,0.01328181,0.00758961,0.01201688,0.02150389,0.00758961,0.01075194,0.01328181,0.01517922,0.00632467,0.03035843,0.01517922,0.01581168,0.00695714,0.03415323,0.01517922,0.01581168,0.01770908,0.01011948,0.01011948,0.01834155,0.01897402,0.01075194,0.01075194,0.00885454,0.00885454,0.01581168,0.01770908,0.02340129,0.00569221,0.01707662,0.00695714,0.01011948,0.01011948,0.01011948,0.00822207,0.00632467,0.01075194,0.01138441,0.01201688,0.00632467,0.01138441,0.01264935,0.01517922,0.02972596,0.01138441,0.00758961,0.02276882,0.00758961,0.00822207,0.0309909,0.00948701,0.00758961,0.01075194,0.04996492,0.00758961,0.00822207,0.00948701,0.01138441,0.01011948,0.01011948,0.03415323,0.01517922,0.01517922,0.00948701,0.00822207,0.02403376,0.01707662,0.00885454,0.01201688,0.01328181,0.02213636,0.00695714,0.01201688,0.02340129,0.01707662,0.01264935,0.00948701,0.01644415,0.00885454,0.00948701,0.01770908,0.01770908,0.02340129,0.01264935,0.02340129,0.01201688,0.04427271,0.01011948,0.04806751,0.00695714,0.01707662,0.01138441,0.00695714,0.00885454,0.01834155,0.00885454,0.00822207,0.01391428,0.01897402,0.01581168,0.01201688,0.00822207,0.03731557,0.01328181,0.01897402,0.01075194,0.01581168,0.01581168,0.01264935,0.067674,0.01517922,0.01011948,0.01454675,0.01011948,0.01707662,0.01264935,0.0328883,0.01454675,0.04553765,0.01707662,0.02846103,0.01897402,0.00885454,0.02782856,0.00758961,0.01454675,0.01834155,0.01328181,0.01075194,0.04174284,0.01138441,0.01264935,0.02087142,0.02087142,0.02529869,0.03415323,0.05059738,0.02340129,0.05881946,0.04869998,0.01201688,0.07463114,0.04743505,0.02593116,0.01581168,0.0309909,0.07589608,0.03415323,0.03921297,0.067674,0.01707662,0.03731557,0.02529869,0.06640907,0.01264935,0.03605064,0.02972596,0.00632467,0.03605064,0.08538308,0.01960649,0.02403376,0.01075194,0.04743505,0.02656363,0.02656363,0.01707662,0.03415323,0.07210127,0.02023895,0.01581168,0.05312725,0.10562204,0.10688697,0.03541817,0.06071686,0.02846103,0.04047791,0.03984544,0.10182723,0.09929737,0.04427271,0.06640907,0.09107529,0.06640907,0.10119477,0.04364024,0.12712593,0.0347857,0.02846103,0.03162336,0.15179215,0.1296558,0.12522852,0.1024597,0.13408307,0.16760383,0.02466622,0.11510905,0.13408307,0.16760383,0.09929737,0.10498957,0.09234023,0.18025318,0.18974019,0.16886877,0.14230514,0.18341552,0.26437133,0.23527783,0.31623365,0.31623365,0.31623365;0.036996744738953;0.0522455886602731;0.06319718123302452;0.2942553192177675;0.97
0.03026252,0.01689071,0.01055669,0.01337181,0.01900205,0.03378142,0.01337181,0.01266803,0.00774158,0.01126047,0.02674363,0.00563024,0.00774158,0.01337181,0.01266803,0.01266803,0.02885496,0.01196425,0.00914913,0.01548315,0.02533607,0.02674363,0.01900205,0.07319308,0.01126047,0.02533607,0.00563024,0.01126047,0.01126047,0.01407559,0.01900205,0.01829827,0.01829827,0.00844536,0.01477937,0.01196425,0.01970583,0.02392851,0.01196425,0.04433812,0.00914913,0.01829827,0.00914913,0.01759449,0.01126047,0.01126047,0.01337181,0.01407559,0.01126047,0.00985291,0.00985291,0.0070378,0.02463229,0.01548315,0.00985291,0.04363434,0.01126047,0.00844536,0.00914913,0.01407559,0.00985291,0.03730032,0.01548315,0.02252095,0.01477937,0.02181717,0.01618693,0.01759449,0.01477937,0.00985291,0.01266803,0.00633402,0.02815118,0.0309663,0.01266803,0.00985291,0.02603985,0.01689071,0.01829827,0.01055669,0.01407559,0.00985291,0.01618693,0.01126047,0.02181717,0.00914913,0.04574567,0.00844536,0.0070378,0.01196425,0.01477937,0.01900205,0.01055669,0.01407559,0.01337181,0.02815118,0.01618693,0.01618693,0.01548315,0.01266803,0.03167008,0.01759449,0.01126047,0.0274474,0.03307764,0.05137591,0.02674363,0.01126047,0.01055669,0.02252095,0.00985291,0.02815118,0.03237386,0.01337181,0.03659654,0.01759449,0.03378142,0.02885496,0.0450419,0.03026252,0.03589276,0.01477937,0.01548315,0.02955874,0.01970583,0.01689071,0.01759449,0.01126047,0.02322473,0.02463229,0.01126047,0.03589276,0.03589276,0.03378142,0.03589276,0.01618693,0.01900205,0.00914913,0.01689071,0.041523,0.02885496,0.02885496,0.05559859,0.01196425,0.01900205,0.01407559,0.1104934,0.05559859,0.0070378,0.02322473,0.03378142,0.04363434,0.07389686,0.00633402,0.04433812,0.01618693,0.07741576,0.01477937,0.05911749,0.01618693,0.01970583,0.03378142,0.01407559,0.01970583,0.03237386,0.03518898,0.03870788,0.03307764,0.06193261,0.02815118,0.0070378,0.01618693,0.03941166,0.02885496,0.03307764,0.00844536,0.01900205,0.02392851,0.02252095,0.05630237,0.04081922,0.04996835,0.03307764,0.05911749,0.03518898,0.03167008,0.02392851,0.01407559,0.01055669,0.0344852,0.04574567,0.07319308,0.0450419,0.08938001,0.05911749,0.06474772,0.01618693,0.08656489,0.04363434,0.03026252,0.08797245,0.04926457,0.0344852,0.08797245,0.01196425,0.05911749,0.0344852,0.04715323,0.03026252,0.08163843,0.0760082,0.07882332,0.01618693,0.00985291,0.07530442,0.01407559,0.12808789,0.1759449,0.10556694,0.21183766,0.1379408,0.11330852,0.10978962,0.08023088,0.11964253,0.03307764,0.13582946,0.10556694,0.23576617,0.16468443,0.20128097,0.11260474,0.17172222,0.14568238,0.11964253,0.30544035,0.12456899,0.16609199,0.19846585,0.25124932,0.18368648,0.18509404,0.17172222,0.18509404;0.04111053600560823;0.049074275186387566;0.06356267157462883;0.295455465044305;0.23
0.00892864,0.01167591,0.00686818,0.01373637,0.01511,0.00824182,0.01717046,0.00892864,0.01579682,0.01442319,0.01098909,0.00892864,0.00618137,0.02060455,0.007555,0.00824182,0.02747273,0.01167591,0.02472546,0.02060455,0.01236273,0.007555,0.02129137,0.01717046,0.01991773,0.01098909,0.01373637,0.02678592,0.01030228,0.01236273,0.01236273,0.02403864,0.03296728,0.00824182,0.01923091,0.00961546,0.00824182,0.01304955,0.0185441,0.00892864,0.00892864,0.01098909,0.01098909,0.01442319,0.00824182,0.01030228,0.01030228,0.01991773,0.01236273,0.02472546,0.01648364,0.00824182,0.00961546,0.02747273,0.0185441,0.01098909,0.01579682,0.01373637,0.01030228,0.01991773,0.01167591,0.01030228,0.01373637,0.01579682,0.00549455,0.01442319,0.00892864,0.01717046,0.0185441,0.01923091,0.007555,0.01717046,0.02472546,0.00686818,0.00892864,0.00824182,0.01785728,0.01098909,0.01511,0.04189592,0.01098909,0.01373637,0.01373637,0.01511,0.007555,0.01304955,0.01236273,0.01030228,0.02060455,0.00824182,0.00892864,0.01373637,0.00961546,0.00618137,0.01511,0.01648364,0.01579682,0.007555,0.0260991,0.01030228,0.02541228,0.03296728,0.01167591,0.01304955,0.01511,0.01785728,0.01167591,0.01373637,0.06044002,0.01923091,0.01579682,0.03159365,0.01991773,0.02060455,0.00961546,0.01236273,0.01991773,0.0521982,0.03228046,0.01785728,0.03640137,0.02335182,0.01991773,0.04601683,0.01923091,0.00961546,0.01717046,0.00961546,0.02197819,0.01236273,0.04945092,0.01442319,0.02541228,0.02335182,0.01236273,0.02197819,0.0185441,0.01098909,0.02266501,0.01579682,0.01373637,0.01030228,0.03228046,0.0185441,0.05082456,0.02815955,0.00892864,0.03159365,0.02884637,0.03708819,0.03022001,0.01098909,0.01785728,0.02953319,0.03228046,0.007555,0.02678592,0.03159365,0.01579682,0.01442319,0.007555,0.01373637,0.01991773,0.05563229,0.03434092,0.02747273,0.07142911,0.01236273,0.03846183,0.04258274,0.02884637,0.04807729,0.03914865,0.04052228,0.04601683,0.0260991,0.02472546,0.01648364,0.05151138,0.01442319,0.00961546,0.01373637,0.05013774,0.0260991,0.01442319,0.04533001,0.02403864,0.01373637,0.01991773,0.06868184,0.02197819,0.03846183,0.02678592,0.01923091,0.05837956,0.02129137,0.01442319,0.02747273,0.02060455,0.03022001,0.0336541,0.06112683,0.0597532,0.03571456,0.0336541,0.04601683,0.10645685,0.04807729,0.0858523,0.08516548,0.10714367,0.02403864,0.05631911,0.0748632,0.05700592,0.04395638,0.06044002,0.08035775,0.05837956,0.07005547,0.11057776,0.0412091,0.00824182,0.1009623,0.0487641,0.04326956,0.03296728,0.12362731,0.0487641,0.15384731,0.10164912,0.10164912,0.05494547,0.04739047,0.06250047,0.17033096,0.10233594,0.11126458,0.12774822,0.12362731,0.13805049,0.23008415,0.26442507,0.19230914,0.14766595,0.19230914,0.23077097,0.23695234,0.15041322,0.25274916,0.25343598,0.17719914,0.30013963;0.03835324086468228;0.04981564096883769;0.0657415896754489;0.30430264955876524;0.54
0.01037472,0.01729119,0.01175801,0.0145246,0.00899142,0.01383296,0.01729119,0.02282438,0.00760813,0.00691648,0.01106636,0.01037472,0.00760813,0.01659955,0.02005779,0.01314131,0.01383296,0.00553318,0.02766591,0.00691648,0.03319909,0.0145246,0.02420767,0.0145246,0.0145246,0.00829977,0.03527404,0.00760813,0.0145246,0.01175801,0.01867449,0.00622483,0.02005779,0.01521625,0.01175801,0.01175801,0.02005779,0.01659955,0.01383296,0.01659955,0.01314131,0.0145246,0.01037472,0.00899142,0.00829977,0.0159079,0.01175801,0.01244966,0.01106636,0.00760813,0.00622483,0.02213273,0.01798284,0.00760813,0.01106636,0.00899142,0.01175801,0.01175801,0.00691648,0.02351602,0.02144108,0.01037472,0.01244966,0.03527404,0.01106636,0.04910699,0.00622483,0.01244966,0.00968307,0.02974085,0.01244966,0.01798284,0.02213273,0.01244966,0.01659955,0.0159079,0.00968307,0.00691648,0.01244966,0.0318158,0.02351602,0.00760813,0.00899142,0.00829977,0.00968307,0.0145246,0.01867449,0.01659955,0.01729119,0.0159079,0.00760813,0.00899142,0.01106636,0.02144108,0.00760813,0.04011557,0.02282438,0.01106636,0.01037472,0.04357381,0.02074943,0.01314131,0.01798284,0.02213273,0.01867449,0.01521625,0.01106636,0.00829977,0.01106636,0.01037472,0.01244966,0.05809841,0.01729119,0.04011557,0.01106636,0.00968307,0.02420767,0.02904921,0.00829977,0.01037472,0.00760813,0.01521625,0.01037472,0.03458239,0.03734898,0.01798284,0.05118194,0.02144108,0.01867449,0.00829977,0.01244966,0.00829977,0.0159079,0.02628262,0.00760813,0.01867449,0.01729119,0.02213273,0.02559097,0.01867449,0.0463404,0.01383296,0.01175801,0.01314131,0.02420767,0.02005779,0.03734898,0.01729119,0.01383296,0.01106636,0.05049029,0.0159079,0.02766591,0.05049029,0.01244966,0.02213273,0.03734898,0.00829977,0.01106636,0.0145246,0.00829977,0.01659955,0.04357381,0.02144108,0.04080722,0.04149887,0.03665733,0.09890563,0.01659955,0.01867449,0.04080722,0.03596568,0.02489932,0.01175801,0.05049029,0.01659955,0.07054807,0.06639819,0.01106636,0.02697426,0.0304325,0.04080722,0.08714762,0.01798284,0.03527404,0.04979864,0.09337245,0.04149887,0.06639819,0.04979864,0.01798284,0.08922256,0.00899142,0.02974085,0.01729119,0.06293995,0.04703205,0.02697426,0.05809841,0.10305552,0.06293995,0.10443882,0.06985643,0.07123972,0.08853092,0.15008757,0.03319909,0.02144108,0.06985643,0.06570654,0.02213273,0.03527404,0.02351602,0.05533182,0.11135529,0.11343024,0.05256523,0.02351602,0.10513046,0.07262302,0.03250745,0.03804063,0.07054807,0.11343024,0.14317109,0.11273859,0.10098058,0.1244966,0.07193137,0.13210473,0.12242166,0.08853092,0.10789705,0.08507268,0.10443882,0.15285416,0.24207672,0.17775348,0.06017336,0.15769569,0.13141308,0.16046229,0.07538961,0.2344686,0.24830155,0.23654354,0.13348802,0.26075121,0.34582389;0.039485033147403474;0.04956809875692794;0.06522380569806728;0.28998215555257295;0.79
